INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 03:01:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 15:15:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 15:20:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 15:30:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 15:40:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 15:50:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 16:01:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 16:05:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 16:10:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 16:15:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 16:20:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 16:30:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 16:40:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 16:50:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 17:01:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 17:05:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 17:10:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 17:15:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 17:20:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 17:30:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 17:40:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 17:50:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 18:01:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 18:05:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 18:10:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 18:15:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 18:20:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 18:30:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 18:40:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 18:50:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 19:01:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 19:05:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 19:10:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 19:15:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 19:20:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 19:30:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 19:40:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 19:50:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 20:01:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 20:05:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 20:10:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 20:15:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 20:20:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 20:30:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 20:40:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 20:50:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 21:01:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 21:05:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 21:10:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 21:15:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 21:20:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 21:30:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 21:40:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 21:50:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 22:01:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 22:05:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 22:10:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 22:15:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 22:20:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 22:30:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 22:40:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 22:50:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 23:01:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 23:05:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 23:10:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 23:15:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 23:20:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 23:30:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 23:40:56.000000');
INSERT INTO `emergencies` (`id`, `user_id`, `employee_id`, `title`, `description`, `lat`, `long`, `status`, `status_msg`, `is_static`, `created_at`) VALUES (NULL, '3', NULL, 'ffff', 'sssss', '21.422168', '39.817697', '1', NULL, '0', '2020-02-25 23:50:56.000000');

